rent;bedrooms;bathrooms;parkings;sizes;areas
19000;3;2;2;495 m²;Parkhurst
19000;1;1;1;80 m²;Houghton Estate
19000;2;2.5;2;237 m²;Braamfontein Werf
19000;2;2;2;0;Houghton Estate
19000;2;2;2;101 m²;Dunkeld West
19000;2;2;1;0;Rosebank
19000;2;2;2;0;Rosebank
19200;1;1;1;97 m²;Rosebank
19500;2;2;2;97 m²;Craighall
19500;3;3;3;0;Mondeor
19500;2;2;0;0;Dunkeld West
19500;4;2;2;0;Craighall Park
19500;2;2;2;74 m²;Dunkeld
19500;3;3;2;0;Killarney
19500;4;2;2;210 m²;Killarney
19500;5;2;1;450 m²;Waverley
19500;4;2;0;200 m²;Killarney
19500;4;2;4;750 m²;Craighall Park
19500;3;2;2;3 000 m²;Mondeor
19500;3;2;2;0;Oaklands
19500;3;3;3;0;Mondeor
19750;2;2;2;155 m²;Dunkeld West
19750;5;3;0;0;Waverley
19800;1;1;1;0;Rosebank
19800;1;1.5;1;76 m²;Rosebank
19900;1;1;2;30 m²;Melrose North
19900;1;1;2;27 m²;Rosebank
19900;0;1;1;30 m²;Melrose Arch
19900;2;2;2;142 m²;Melrose
19900;0;1;1;27 m²;Rosebank
19950;3;2;2;185 m²;Parkview
19990;1;1;1;69 m²;Dunkeld West
19995;3;2;2;0;Melrose Estate
19995;1;1;1;200 m²;Melrose
19999;3;2.5;1;0;Oaklands
19999;3;2;0;0;Oaklands
19999;1;1.5;2;95 m²;Melrose Arch
20000;1;1.5;1;105 m²;Melrose Arch
20000;3;3;3;728 m²;Melville
20000;3;2;4;495 m²;Forest Town
20000;2;2;2;79 m²;Rosebank
20000;1;1;1;0;Houghton Estate
20000;3;3;3;495 m²;Parkhurst
20000;2;2;0;133 m²;Melrose
20000;2;2.5;2;146 m²;Rosebank
20000;3;3;3;0;Parkview
20000;2;2;2;90 m²;Dunkeld
20000;1;1;1;68 m²;Dunkeld
20000;2;2.5;2;146 m²;Rosebank
20000;1;1;2;60 m²;Melrose Arch
20000;4;2;2;1 151 m²;Craighall Park
20000;2;2.5;4;371 m²;Houghton Estate
20000;1;1;2;140 m²;Parkview
20000;2;2;0;0;Rosebank
20000;3;2;2;176 m²;Killarney
20000;2;2;2;79 m²;Rosebank
20000;1;1.5;0;95 m²;Melrose Arch
20000;2;2;1;80 m²;Rosebank
20000;3;3;1;229 m²;Parkview
20000;3;2.5;1;134 m²;Killarney
20000;4;3;6;0;Parkwood
20000;3;2;2;0;Craighall Park
20000;1;1;2;140 m²;Parkview
20000;1;1.5;0;0;Johannesburg Central
20000;3;3;0;3 000 m²;Craighall Park
20000;4;4;1;744 m²;Highlands North
20000;1;1.5;2;89 m²;Melrose Arch
20000;2;2;2;237 m²;Auckland Park
20000;1;1.5;2;66 m²;Dunkeld West
20000;2;2;2;83 m²;Melrose Arch
20000;3;2;5;0;Greenside
20000;2;2;2;100 m²;Houghton Estate
20000;2;1;2;75 m²;Rosebank
20000;3;2.5;2;0;Parkhurst
20000;1;1;0;70 m²;Rosebank
20000;1;1;0;70 m²;Melrose Arch
20000;3;2;0;0;Melrose
20000;2.5;2.5;0;105 m²;Rosebank
20000;4;4;22;5 721 m²;Observatory
20000;2;1;2;75 m²;Rosebank
20000;1;1;1;55 m²;Houghton Estate
20000;4;4;1;240 m²;Greenside
20000;1;1;1;60 m²;Melrose Arch
20000;2;2.5;2;237 m²;Braamfontein Werf
20000;4;3.5;4;1 026 m²;Parkwood
20000;2;2;2;0;Rosebank
20000;3;2;0;0;Longmeadow
20000;1;1.5;2;0;Melrose Arch
20000;3;2;2;0;Oaklands
20000;1;1;1;0;Melrose Arch
20000;1;1;1;0;Melrose
20000;4;3;4;1 050 m²;Greenside
20000;3;3;3;0;Eltonhill
20000;1;1.5;1;0;Melrose Arch
20000;3;2.5;2;0;Craighall Park
20000;3;2;2;0;Dunkeld West
20000;3;2;4;0;Linksfield Ridge
20000;1;1.5;0;131 m²;Melrose Arch
20000;4;3.5;4;1 026 m²;Parkwood
20000;1;1;1;65 m²;Dunkeld
20000;2;2;2;0;Dunkeld
20000;4;3;1;1 071 m²;Parkwood
20000;2;2;2;86 m²;Melrose Arch
20000;1;1;1;120 m²;Melrose Arch
20000;4;4;2;0;Glenhazel
20000;2;2;2;0;Norwood
20000;2;2.5;2;118 m²;Melrose Arch
20000;1;1.5;1;0;Melrose Arch
20000;3;2;2;0;Parkhurst
20000;2;1;1;78 m²;Rosebank
20000;1;1;1;0;Melrose
20000;1;1.5;2;0;Houghton Estate
20000;4;3;4;1 026 m²;Parkwood
20000;1;1.5;2;0;Houghton Estate
20000;4;3;4;1 026 m²;Parkwood
20000;1;1;0;0;Melrose
20400;1;1;1;63 m²;Rosebank
20500;3;2;4;0;Linksfield Ridge
20500;3;2.5;2;0;Melrose
20500;2;2.5;1;143 m²;Melrose
21000;3;2.5;2;1 000 m²;Parkwood
21000;3;2.5;2;156 m²;Oaklands
21000;3;2.5;2;0;Oaklands
21000;3;2.5;2;0;Craighall
21000;3;3;2;0;Oaklands
21000;3;2;2;175 m²;Dunkeld West
21000;3;2.5;4;307 m²;Craighall
21000;3;3;2;0;Oaklands
21000;3;3;2;370 m²;Craighall
21000;2;2;0;0;Rosebank
21000;3;2.5;2;0;Craighall
21000;3;2.5;4;176 m²;Oaklands
OA;2.5;3;2;0;Newlands
21000;1;1.5;1;0;Melrose Arch
21000;3;2;2;0;Rosebank
21000;2;2;0;114 m²;Dunkeld
21000;0;0;0;0;Houghton Estate
21000;2;2;2;91 m²;Rosebank
21000;3;2;5;0;Greenside
21000;2;2;2;85 m²;Melrose Arch
21000;2;2;2;0;The Gardens
21000;2;2;1;0;Melrose
21000;3;2;2;0;Highlands North
21500;2;2.5;2;149 m²;Melrose
21500;2;2;1;0;Craighall Park
21500;2;2;2;496 m²;Parkhurst
21500;2;2;2;496 m²;Parkhurst
22000;1;1.5;2;100 m²;Melrose Arch
22000;3;2;2;242 m²;Killarney
22000;3;4.5;0;500 m²;Rosebank
22000;3;2.5;2;135 m²;Rosebank
22000;1;1;2;88 m²;Dunkeld West
22000;2;2;1;130 m²;Dunkeld West
22000;3;2;0;0;Rosebank
22000;4;3.5;2;1 100 m²;Craighall Park
21000;3;2;5;0;Greenside
21000;2;2;2;85 m²;Melrose Arch
21000;2;2;2;0;The Gardens
21000;2;2;1;0;Melrose
21000;3;2;2;0;Highlands North
21500;2;2.5;2;149 m²;Melrose
21500;2;2;1;0;Craighall Park
21500;2;2;2;496 m²;Parkhurst
22000;1;1.5;2;100 m²;Melrose Arch
21000;2;2;2;0;The Gardens
22000;3;2;2;242 m²;Killarney
22000;3;4.5;0;500 m²;Rosebank
22000;3;2.5;2;135 m²;Rosebank
22000;1;1;2;88 m²;Dunkeld West
22000;2;2;1;130 m²;Dunkeld West
22000;3;2;0;0;Rosebank
22000;4;3.5;2;1 100 m²;Craighall Park
22000;3;2;2;2 125 m²;Cyrildene
22000;2;2;2;0;Melrose Estate
22000;2;3;2;133 m²;Eltonhill
22000;3;2.5;2;185 m²;Oaklands
22000;2;2;2;0;Houghton Estate
22000;2;2;2;0;Houghton Estate
22000;3;2.5;2;0;Oaklands
22000;3;2;0;0;Waterval Estate
22000;2;2;2;86 m²;Melrose Arch
22000;2;2;2;86 m²;Melrose Arch
22000;2;2;2;0;Melrose Arch
22000;1;1;1;100 m²;Melrose Arch
22000;5;3;11;1 460 m²;Emmarentia
22000;1;1;1;100 m²;Melrose
22000;1;1.5;2;94 m²;Melrose Arch
22000;1;1;2;85 m²;Melrose Arch
22000;2;2;0;146 m²;Houghton Estate
22000;3;3.5;2;246 m²;Abbotsford
22000;2;2;2;0;Rosebank
22000;3;2.5;2;0;Oaklands
22000;2;2;2;93 m²;Rosebank
22000;2;3;2;260 m²;Braamfontein Werf
22000;1;1;1;0;Dunkeld
22000;3;2.5;2;0;Norwood
22000;2;2;2;157 m²;Houghton Estate
22000;3;3;2;495 m²;Parkhurst
22000;4;2;1;1 800 m²;Emmarentia
22000;2;2.5;2;145 m²;Dunkeld
22000;1;2;2;0;Melrose North
22000;3;2;2;240 m²;Killarney
22000;2;2;0;114 m²;Melrose
22000;2;2;1;83 m²;Melrose Arch
22000;2;2;2;0;Rosebank
22000;1;1;2;99 m²;Melrose Arch
22000;1;1;1;69 m²;Melrose Arch
22000;1;1.5;1;97 m²;Melrose Arch
22000;2;2;0;0;Melrose
22000;3;3;2;600 m²;Parkview
22000;3;2;2;495 m²;Parkhurst
22000;0;0;0;0;Craighall Park
22000;4;2;6;450 m²;Sydenham
22300;2;2.5;2;93 m²;Rosebank
22300;2;2;1;0;Rosebank
22000;1;2;2;0;Melrose North
22500;2;2;3;93 m²;Rosebank
22500;4;4;1;788 m²;Glenhazel
22000;3;2;2;240 m²;Killarney
22000;2;2;0;114 m²;Melrose
22000;2;2;1;83 m²;Melrose Arch
22000;2;2;2;0;Rosebank
22000;1;1;2;99 m²;Melrose Arch
22000;1;1;1;69 m²;Melrose Arch
22000;1;1.5;1;97 m²;Melrose Arch
22500;2;2;3;93 m²;Rosebank
22000;2;2;0;0;Melrose
22000;3;3;2;600 m²;Parkview
22000;3;2;2;495 m²;Parkhurst
22000;0;0;0;0;Craighall Park
22000;4;2;6;450 m²;Sydenham
22300;2;2.5;2;93 m²;Rosebank
22300;2;2;1;0;Rosebank
22500;2;2;3;93 m²;Rosebank
22500;4;4;1;788 m²;Glenhazel
22500;3;3.5;2;204 m²;Craighall Park
22500;5;4;2;0;Glenhazel
22500;2;2;2;93 m²;Rosebank
22500;4;2.5;2;2 678 m²;Linksfield
23000;2;2;2;165 m²;Melrose Estate
23000;3;2;2;1 142 m²;Greenside
23000;3;2.5;2;185 m²;Oaklands
23000;3;3;2;737 m²;Parktown North
23000;3;2;2;191 m²;Oaklands
23000;3;2;2;0;Oaklands
23000;1;1;4;69 m²;Melrose Arch
23000;3;2;2;0;Oaklands
23000;2;2;1;498 m²;Parkhurst
23000;3;2.5;2;156 m²;Oaklands
23000;3;2;0;0;Oaklands
23000;2;2;2;74 m²;Rosebank
23000;2;2.5;0;165 m²;Melrose
23000;2;2;2;73 m²;Rosebank
23000;2;2;2;83 m²;Melrose Arch
23000;2;2;2;74 m²;Rosebank
23000;3;3;2;0;Waverley
23000;4;4;3;634 m²;Houghton Estate
23000;2;2.5;2;165 m²;Melrose Estate
23000;2;2.5;1;156 m²;Melrose
23000;2;2;2;75 m²;Rosebank
23000;1;1;4;69 m²;Melrose Arch
23000;3;2;2;0;Oaklands
23000;2;2;1;498 m²;Parkhurst
23000;3;2.5;2;156 m²;Oaklands
23000;3;2;0;0;Oaklands
23000;2;2;2;74 m²;Rosebank
23000;2;2.5;0;165 m²;Melrose
23000;2;2;2;73 m²;Rosebank
23000;2;2.5;2;165 m²;Melrose Estate
23000;2;2;2;83 m²;Melrose Arch
23000;3;3;2;0;Waverley
23000;4;4;3;634 m²;Houghton Estate
23000;2;2.5;2;165 m²;Melrose Estate
23000;2;2.5;1;156 m²;Melrose
23000;2;2;2;75 m²;Rosebank
23000;2;2;2;0;Birnam
23000;2;2.5;2;113 m²;Rosebank
23000;3;3;2;403 m²;Waverley
23000;3;3;2;300 m²;Parktown North
23000;1;1;0;0;Rosebank
23000;3;2.5;1;0;Oaklands
23000;3;2;2;160 m²;Rosebank
23000;2;2.5;2;146 m²;Houghton Estate
23000;2;2;2;88 m²;Melrose Arch
23000;2;2;0;76 m²;Rosebank
23000;3;3;3;0;Melrose
23500;3;2.5;2;274 m²;Waverley
23500;2;2.5;0;131 m²;Dunkeld
23500;3;3;3;498 m²;Parkhurst
23500;3;2;4;496 m²;Parkhurst
23500;3;2;3;0;Melrose
23900;3;2;3;0;Melrose
23900;2;2.5;3;475 m²;Parkhurst
24000;3;2;2;150 m²;Rosebank
23900;2;2;3;496 m²;Parkhurst
24000;3;2.5;2;211 m²;Rosebank
24000;3;2;2;211 m²;Rosebank
24000;3;2;6;1 415 m²;Forest Town
24000;3;2;3;0;Oaklands
24000;3;2;2;150 m²;Rosebank
24000;2;2;2;0;Melrose Estate
24000;3;2.5;2;400 m²;Parkhurst
25000;3;2.5;2;210 m²;Oaklands
25000;2;2;0;0;Rosebank
25000;5;4;8;1 200 m²;Parktown North
25000;2;2.5;2;130 m²;Dunkeld
25000;2;2;2;83 m²;Melrose Arch
25000;4;3;2;1 131 m²;Forest Town
25000;2;2.5;2;118 m²;Melrose Arch
25000;2;1;2;250 m²;Westcliff
25000;2;1;3;250 m²;Westcliff
25000;2;2;2;83 m²;Melrose Arch
25000;2;2;2;83 m²;Melrose Arch
OA;2;2;0;0;Melrose Arch
25000;3;2.5;2;1 400 m²;Craighall
25000;4;3;6;1 300 m²;Parkhurst
25000;3;3;2;149 m²;Emmarentia
25000;5;3.5;2;1 303 m²;Glenvista
25000;1;1;2;250 m²;Westcliff
25000;4;2;4;2 567 m²;Oaklands
25000;4;2.5;2;1 384 m²;Craighall
25000;4;3;2;1 131 m²;Forest Town
25000;3;2;2;0;Glenvista
25000;2;2;2;150 m²;Rosebank
25000;2;2;0;0;Rosebank
25000;3;2.5;2;332 m²;Houghton Estate
25000;2;2;2;101 m²;Rosebank
25000;4;3.5;5;1 000 m²;Parkwood
25000;2;2;0;0;Melrose Arch
25000;3;2;0;176 m²;Rosebank
25000;3;2;3;957 m²;Parkview
25000;4;3;4;495 m²;Parkhurst
25000;2;1;2;250 m²;Parktown
25000;4;4.5;2;964 m²;Glenvista
25000;2;1;2;250 m²;Parktown
25000;2;2;0;0;Melrose Arch
25000;4;4;0;0;Emmarentia
25000;2;2;2;120 m²;Houghton Estate
25000;1;1.5;1;115 m²;Melrose Arch
25000;1;1;1;116 m²;Melrose
25000;3;2.5;2;0;Melrose North
25000;3;2.5;2;0;Melrose North
25000;3;2.5;2;1 938 m²;Alan Manor
25000;2;2.5;2;129 m²;Melrose
25000;3;3.5;3;0;Rosebank
25000;3;2.5;2;176 m²;Rosebank
25000;2;2.5;2;135 m²;Dunkeld West
25000;3;3;0;0;Houghton Estate
25000;3;3.5;2;158 m²;Craighall
25000;3;3;2;156 m²;Rosebank
25000;2;2;0;96 m²;Rosebank
25000;2;2;0;97 m²;Melrose Arch
25000;2;2;1;145 m²;Melrose
25000;2;2;2;111 m²;Melrose Arch
25000;5;4;2;1 303 m²;Glenvista
25000;3;3.5;0;0;Rosebank
25000;2;2;2;145 m²;Melrose
25000;2;2;2;0;Melrose Arch
25000;2;2;2;0;Rosebank
25000;4;3;2;280 m²;Waverley
25000;4;3;2;280 m²;Waverley
25000;2;2;2;112 m²;Rosebank
25000;2;2.5;2;113 m²;Rosebank
25000;2;2.5;2;112 m²;Rosebank
25000;5;4;4;0;Orchards
25000;2;2;2;86 m²;Melrose Arch
25000;2;2.5;2;130 m²;Dunkeld
25000;2;2;2;52 m²;Melrose Arch
25000;4;3;2;0;Waverley
25000;2;2;2;86 m²;Melrose Arch
25000;3;2;3;0;Parkhurst
25000;2;2;0;0;Melrose
25000;2;2.5;2;115 m²;Melrose Arch
25000;3;2;0;156 m²;Rosebank
25000;1;1.5;1;105 m²;Melrose Arch
25000;2;2;2;118 m²;Melrose
25000;1;2;2;115 m²;Melrose Arch
25000;1;1.5;2;111 m²;Melrose Arch
25000;2;2;2;102 m²;Melrose Arch
25000;1;2;1;99 m²;Melrose Arch
25000;2;2;2;102 m²;Melrose Arch
25000;0;0;0;500 m²;Parkwood
25000;2;2;2;94 m²;Melrose Arch
25000;3;3;2;0;Melrose North
25000;2;2.5;1;0;Rosebank
25000;2;2;1;0;Houghton Estate
25200;2;2;2;103 m²;Rosebank
25400;2;2.5;2;112 m²;Rosebank
25999;2;2;0;92 m²;Rosebank
25999;2;2.5;2;92 m²;Rosebank
26000;2;2.5;0;0;Rosebank
26000;3;3;0;1 983 m²;Craighall Park
26000;2;2;2;107 m²;Rosebank
26000;4;3;2;526 m²;Aspen Hills Nature Estate
26000;2;2;3;495 m²;Parkhurst
26500;2;2;0;0;Dunkeld
26000;3;2.5;2;0;Craighall Park
26000;3;2;3;1 504 m²;Houghton Estate
26000;3;2;2;0;Melrose North
26000;2;1;2;122 m²;Melrose Arch
26000;5;5;4;762 m²;Emmarentia
26000;3;3;2;220 m²;Eltonhill
26000;2;2.5;2;118 m²;Melrose Arch
26500;2;2;4;150 m²;Melrose
26500;2;2;0;0;Dunkeld
26500;2;2;2;127 m²;Rosebank
26500;2;2;2;171 m²;Houghton Estate
26900;3;3;2;495 m²;Parkhurst
27000;2;2.5;2;118 m²;Melrose Arch
27000;2;2;2;105 m²;Rosebank
27000;3;2.5;2;690 m²;Bassonia Estate
27000;4;3;3;0;Parkview
27000;4;3;1;2 685 m²;Linksfield
27000;2;2.5;0;87 m²;Rosebank
27000;2;2;2;150 m²;Dunkeld
27000;5;4;2;2 685 m²;Linksfield
27000;5;4;1;2 685 m²;Linksfield
27000;3;2.5;3;196 m²;Houghton Estate
27000;3;3;4;150 m²;Houghton Estate
27000;2;2;2;87 m²;Rosebank
27000;3;3;2;495 m²;Parkhurst
27000;2;2.5;2;152 m²;Melrose Arch
27100;2;2;2;116 m²;Rosebank
27400;2;2.5;1;137 m²;Rosebank
27400;2;2.5;2;137 m²;Rosebank
27500;1;1;1;113 m²;Rosebank
27500;3;3;2;1 014 m²;Parkview
27000;2;2;2;150 m²;Dunkeld
27500;0;0;0;0;Parkview
27500;3;2;2;0;Parkview
27700;2;2;2;136 m²;Rosebank
27800;2;2.5;2;102 m²;Rosebank
27800;2;2;0;129 m²;Rosebank
27800;2;2;0;0;Rosebank
27890;2;2;0;0;Linksfield
27990;2;2;2;135 m²;Dunkeld West
28000;3;3;2;135 m²;Melrose
28000;2;1.5;3;142 m²;Dunkeld West
28000;2;2;2;135 m²;Dunkeld
28000;2;2;2;0;Rosebank
28000;3;3;3;495 m²;Parkhurst
28000;3;2;2;495 m²;Parkhurst
28000;4;3.5;2;495 m²;Parkhurst
28000;2;2;2;140 m²;Dunkeld
28000;2;2;0;0;Melrose
27500;0;0;0;0;Parkview
28000;2;2;2;0;Melrose
28000;2;2;2;129 m²;Melrose Arch
28000;2;2;0;88 m²;Dunkeld
28000;2;2;0;1 036 m²;Forest Town
28000;4;3;6;1 683 m²;Oaklands
28000;5;3.5;4;1 000 m²;Glenvista
28000;6;4;4;1 086 m²;Greenside
28000;6;2.5;6;2 997 m²;Bassonia
28000;3;2;2;0;Bramley
28000;2;2;2;121 m²;Melrose Arch
28000;5;3.5;4;1 000 m²;Glenvista
28000;2;2;2;125 m²;Melrose Arch
28000;2;2;2;83 m²;Melrose Arch
28000;2;2;2;125 m²;Melrose Arch
28000;2;2;2;129 m²;Melrose Arch
28000;2;2;2;0;Melrose Arch
28000;3;2;1;230 m²;Melrose
28000;2;2.5;2;130 m²;Dunkeld
28000;5;3;2;1 086 m²;Greenside
28000;2;2;2;0;Dunkeld
28000;2;2;1;0;Melrose Arch
28000;2;2;1;0;Melrose Arch
28000;2;2;2;0;Melrose Estate
28000;2;2;2;0;Melrose Arch
28000;2;2.5;1;115 m²;Melrose Arch
28000;2;2.5;2;151 m²;Melrose Arch
28000;2;2;2;110 m²;Melrose Arch
28000;2;2;1;0;Melrose Arch
28000;2;2.5;2;0;Melrose Arch
28000;2;2;2;0;Melrose Arch
28000;2;2.5;2;0;Melrose Arch
28500;4;2.5;10;1 700 m²;Oaklands
28500;4;2.5;2;280 m²;Waverley
28500;2;2.5;2;112 m²;Rosebank
28500;3;2.5;2;495 m²;Parkhurst
28800;2;2;2;128 m²;Rosebank
28800;2;2;1;128 m²;Rosebank
29000;2;2.5;0;0;Melrose Arch
29000;4;3.5;2;0;Craighall Park
29000;2;2;1;0;Rosebank
29000;2;2;2;118 m²;Melrose
29300;2;2.5;2;120 m²;Rosebank
29500;2;2;0;0;Melrose Arch
29900;2;2;2;97 m²;Rosebank
29900;2;2;2;0;Melrose Arch
29950;2;2;2;130 m²;Melrose Arch
29950;2;2;0;118 m²;Melrose
30000;2;2;0;114 m²;Melrose Arch
30000;5;5;2;0;Melville
30000;5;6;6;757 m²;Auckland Park
30000;3;2.5;2;0;Parkview
30000;3;3;2;1 031 m²;Aspen Hills Nature Estate
30000;4;2;5;1 700 m²;Parkwood
30000;2;2;1;0;Melrose Arch
30000;2;2;1;0;Melrose Arch
30000;3;2.5;3;400 m²;Kensington
30000;3;2.5;2;250 m²;Parkview
30000;3;2.5;1;0;Parkview
30000;2;2;0;0;Melrose Arch
30000;4;3;2;538 m²;Melrose Estate
30000;5;6;6;747 m²;Melville
30000;3;3;4;1 027 m²;Parkwood
30000;3;2;2;0;Melrose North
30000;1;1;1;74 m²;Melrose Arch
30000;2;2;2;84 m²;Melrose Arch
30000;4;3;2;574 m²;Aspen Hills Nature Estate
30000;3;3;2;1 031 m²;Aspen Hills Nature Estate
30000;4;2;5;1 700 m²;Parkwood
30000;2;2;1;0;Melrose Arch
30000;3;2.5;3;400 m²;Kensington
30000;3;2.5;2;250 m²;Parkview
30000;3;2.5;1;0;Parkview
30000;2;2;0;0;Melrose Arch
30000;4;3;2;538 m²;Melrose Estate
30000;5;6;6;747 m²;Melville
30000;3;3;4;1 027 m²;Parkwood
30000;3;2;2;0;Melrose North
30000;1;1;1;74 m²;Melrose Arch
30000;2;2;2;84 m²;Melrose Arch
30000;2;2;2;84 m²;Melrose Arch
30000;4;3;2;574 m²;Aspen Hills Nature Estate
30000;4;2.5;2;1 686 m²;Oaklands
30000;6;5.5;1;0;Johannesburg Central
30000;4;3;1;0;Parkhurst
30000;2;2.5;0;0;Dunkeld West
30000;2;2;2;0;Houghton Estate
30000;4;4;2;0;Bassonia Estate
30000;3;3;0;126 m²;Rosebank
30000;3;3;0;126 m²;Melrose North
30000;3;2;2;4 400 m²;Houghton Estate
30000;3;2;2;0;Houghton Estate
30000;2;2;2;7 511 m²;Westcliff
30000;0;0;0;0;Houghton Estate
30000;5;3;10;2 000 m²;Auckland Park
30000;2;2.5;2;152 m²;Melrose Arch
30000;2;2.5;2;118 m²;Melrose Arch
30000;2;2.5;2;118 m²;Melrose Arch
30000;3;4;4;335 m²;Craighall
30000;2;2;2;136 m²;Melrose Arch
30000;2;2;2;156 m²;Melrose Arch
30000;3;3.5;2;275 m²;Melrose
30000;2;2.5;2;118 m²;Melrose Arch
30000;3;3.5;2;0;Parkhurst
30000;1;1.5;1;96 m²;Melrose Arch
30200;2;2;2;94 m²;Rosebank
31000;3;3.5;2;0;Houghton Estate
31000;3;3;2;0;Oaklands
30000;3;3;0;126 m²;Rosebank
32000;3;3.5;2;257 m²;Melrose
32000;2;2;0;0;Melrose North
32000;4;3;3;1 558 m²;Parkview
32000;2;2;2;0;Melrose Arch
32000;2;2;2;0;Melrose Arch
32000;4;3;2;740 m²;Aspen Hills Nature Estate
32000;2;2.5;2;150 m²;Houghton Estate
32000;2;2;2;0;Melrose
32500;4;3;5;2 029 m²;Craighall
32500;4;3;5;1 276 m²;Parktown North
33000;2;2.5;2;150 m²;Houghton Estate
33000;5;4;2;532 m²;Aspen Hills Nature Estate
33000;3;2.5;2;285 m²;Houghton Estate
33000;2;2;2;150 m²;Houghton Estate
33000;2;2;2;100 m²;Houghton Estate
33000;3;3;2;0;Houghton Estate
33000;3;3;2;0;Melrose
33000;3;3;2;286 m²;Oaklands
33000;3;2;3;0;Linksfield
33000;2;2.5;2;175 m²;Melrose Arch
33500;4;3;2;0;Parktown North
34000;2;2;2;164 m²;Dunkeld
34000;2;3;2;0;Houghton Estate
34999;7;3;2;1 983 m²;Parktown
35000;2;2.5;2;173 m²;Dunkeld
35000;3;3;3;180 m²;Rosebank
35000;4;2.5;6;1 200 m²;Melrose Estate
35000;4;2;4;1 126 m²;Bassonia
35000;3;2;2;0;Greenside
35000;4;3;7;0;Emmarentia
35000;2;2;0;0;Melrose Arch
35000;2;2.5;2;0;Houghton Estate
35000;3;2;2;144 m²;Melrose Arch
35000;4;2.5;2;0;Parkwood
35000;2;2;2;120 m²;Houghton Estate
35000;3;2.5;4;4 047 m²;Parkwood
35000;2;2;0;0;Melrose Arch
35000;1;1;1;61 m²;Melrose Arch
35000;2;2.5;2;0;Houghton Estate
35000;3;0;2;286 m²;Oaklands
35000;2;2.5;6;700 m²;Parkhurst
35000;5;3;2;1 086 m²;Greenside
35000;2;2;2;140 m²;Melrose Arch
35000;4;4;2;0;Houghton Estate
35000;3;3;2;0;Waverley
35000;2;2;2;110 m²;Melrose North
35000;1;1.5;1;105 m²;Melrose North
35000;3;3;2;0;Oaklands
35600;2;2.5;1;0;Rosebank
35900;3;3;2;126 m²;Rosebank
36000;3;2.5;2;0;Parkhurst
36000;4;5;5;2 311 m²;Saxonwold
36000;1;1;1;0;Melrose Arch
36900;2;2;2;157 m²;Rosebank
37000;5;3;4;0;Waverley
37000;2;2;0;0;Melrose Arch
37400;2;2.5;2;0;Rosebank
38000;2;2.5;2;137 m²;Rosebank
38000;3;2;4;0;Saxonwold
38000;2;2;2;0;Melrose Arch
38000;3;3;2;270 m²;Rosebank
38000;2;2;2;0;Melrose
35000;2;2;2;140 m²;Melrose Arch
35600;2;2.5;1;0;Rosebank
35900;3;3;2;126 m²;Rosebank
36000;3;2.5;2;0;Parkhurst
36000;4;5;5;2 311 m²;Saxonwold
36000;1;1;1;0;Melrose Arch
36900;2;2;2;157 m²;Rosebank
37000;5;3;4;0;Waverley
37000;2;2;0;0;Melrose Arch
37400;2;2.5;2;0;Rosebank
38000;2;2.5;2;137 m²;Rosebank
38000;3;2;4;0;Saxonwold
38000;2;2;2;0;Melrose Arch
38000;3;3;2;270 m²;Rosebank
38000;2;2;2;0;Melrose
38000;3;3;2;270 m²;Melrose
36000;4;5;5;2 311 m²;Saxonwold
38000;4;2;4;3 792 m²;Melrose Estate
38000;2;2.5;2;0;Melrose Arch
38000;2;2.5;2;160 m²;Melrose Arch
38500;3;3;2;0;Kensington
38500;3;3;2;0;Kensington
39000;2;2.5;2;134 m²;Melrose Arch
39500;2;2;2;173 m²;Dunkeld
39950;4;4;2;0;Houghton Estate
40000;3;3.5;2;270 m²;Melrose
40000;4;2.5;2;2 691 m²;Dunkeld West
40000;4;2.5;2;0;Melrose North
40000;2;2;2;0;Houghton Estate
40000;2;2.5;2;220 m²;Houghton Estate
40000;4;3;1;0;Waverley
40000;4;3.5;4;0;Waverley
40000;3;2;2;0;Melrose
40000;4;2.5;2;2 691 m²;Dunkeld West
40000;4;2.5;4;0;Parkview
40000;2;2.5;5;700 m²;Parkhurst
40000;2;2.5;2;220 m²;Melrose Arch
40000;3;3.5;2;270 m²;Melrose Estate
40000;3;2.5;3;0;Birdhaven
40000;4;3;0;1 981 m²;Saxonwold
40000;3;3.5;2;200 m²;Melrose
40000;4;4;6;504 m²;Birdhaven
40000;3;2;0;300 m²;Rosebank
43700;2;2;2;272 m²;Rosebank
43700;2;2.5;2;272 m²;Rosebank
43700;2;2;2;0;Melrose Arch
44000;4;4;7;551 m²;Parktown North
44999;4;3.5;4;650 m²;Houghton Estate
45000;3;3.5;2;280 m²;Melrose
45000;4;3.5;3;713 m²;Parkhurst
45000;4;3;4;674 m²;Melrose North
45000;3;3.5;2;267 m²;Rosebank
45000;6;7;0;1 437 m²;Waverley
45000;3;3;3;498 m²;Parkhurst
45000;5;3;2;0;Saxonwold
45000;4;4;4;2 547 m²;Oaklands
45000;2;2;1;139 m²;Houghton Estate
45000;3;3.5;2;290 m²;Melrose Estate
45000;4;4;2;309 m²;Melrose Estate
45000;2;2.5;0;0;Rosebank
45000;4;2.5;2;0;Oaklands
45000;4;2.5;7;2 000 m²;Oaklands
45000;4;0;3;3 365 m²;Oaklands
45000;3;3.5;2;290 m²;Melrose Estate
45000;4;2.5;7;2 000 m²;Oaklands
45000;4;0;3;3 365 m²;Oaklands
